113.74014,34.78219,郑州金融大酒店
113.31663,34.80776,郑州上街雅乐轩酒店
113.72477,34.77807,纳澜优舍酒店(郑州CBD会展中心店)
113.70970,34.76803,柏维酒店(郑州CBD会展中心店)
113.79434,34.77186,郑州铂心智选酒店
113.67420,34.91062,仟那酒店(郑州花园北路店)
113.54544,34.81134,郑州华智酒店
113.70825,34.78602,郑州国信酒店
113.67898,34.76325,郑州新华建国饭店
113.71505,34.77916,中州国际饭店(郑州未来路CBD会展中心店)
113.70677,34.75283,郑州御玺中州国际饭店
113.64921,34.80510,河南五洲大酒店
113.69961,34.76855,郑州中州智选假日酒店
113.45358,34.75544,郑州香堤湾酒店
113.73984,34.75622,圣菲特花园酒店(郑州高铁东站会展中心店)
113.75297,34.74286,大河国际饭店(郑州高铁会展中心店)
113.65265,34.86674,郑州碧源悦喜酒店
113.68436,34.77559,百利中州国际饭店(郑州紫荆山店)
113.63010,34.73383,郑州百顺国际酒店
113.79434,34.77186,郑州龙子湖智选假日酒店
113.70074,34.76811,郑州中州假日酒店
113.77806,34.77304,郑州慧闻菩提静舍酒店
113.77566,34.73396,郑州M.King爱玛金酒店
113.66645,34.80607,仟那酒店(郑州二七路店)
113.69912,34.82507,仟那酒店(郑州中州大道店)
113.86493,34.56534,郑州航空港沃金大酒店
113.53935,34.81335,郑州碧祥国际酒店
113.68830,34.79507,郑州红旗渠酒店
113.65820,34.77047,河南金桥宾馆
113.80347,34.81906,郑州易元深航国际酒店
113.73542,34.75040,桔子水晶酒店(郑州会展中心中州大道店)
113.66750,34.78475,郑州御花园酒店
113.72084,34.90780,郑州黄河谷温泉酒店
113.78352,34.75665,郑州顺和禧酒店
113.80363,34.69221,郑州滨河假日酒店
113.35724,34.54126,新密承誉德大酒店
113.04425,34.47770,美程文旅酒店(登封观书院店)
113.09149,34.46364,登封中州华鼎饭店
113.03512,34.47522,登封嵩山地豪大酒店
113.63076,34.82923,禅月酒店(嵩山少林寺店)
113.02006,34.47508,登封嵩山居精品民宿
113.77146,34.76697,新郑鑫港万豪酒店
114.07723,34.85642,昆仑雅居度假酒店(郑州雁鸣湖风景区店)
113.09776,34.47792,登封锦鹏生态酒店
113.62474,34.74305,郑州华裕国际酒店
113.02397,34.47756,登封禅武大酒店
113.94477,34.76842,郑州方特假日酒店
113.02006,34.47508,登封颐舍登峰酒店
113.06070,34.46299,登封天中大酒店
113.39795,34.54441,新密青屏宾馆
113.81089,34.49439,郑州金鼎澳门国际饭店
113.42583,34.79341,郑州海龙大酒店
112.97326,34.44184,登封嵩御山庄酒店
113.74043,34.62375,仟那酒店(新郑南龙湖店)
113.72828,34.42995,新郑华美达酒店
112.96459,34.51964,嵩山禅居国际饭店
113.15324,34.31593,登封大熊山假日酒店
114.09555,34.83423,中牟雁鸣蟹岛度假村
113.75599,34.76917,河南永和铂爵国际酒店
113.68823,34.77858,郑州大河锦江饭店
113.63932,34.73827,郑州品忆酒店(原地税宾馆)
113.65789,34.72726,海为酒店(郑州二七万达店)
113.64053,34.80962,郑州丰乐园大酒店
